sample,band_window,raman_shift_cm_inverse,raw_intensity,fitted_background,corrected_intensity,fitted_G_height,normalized_corrected_intensity
dark-2,2d,2561.339,166.3492,140.74781210786134,25.60138789213866,334.06417136904423,0.07663613786303511
dark-2,2d,2563.267,161.9018,141.00479207640785,20.897007923592156,334.06417136904423,0.0625538735206267
dark-2,2d,2565.196,159.4953,141.2619053333198,18.233394666680198,334.06417136904423,0.054580515449942024
dark-2,2d,2567.124,159.6329,141.5188853018663,18.1140146981337,334.06417136904423,0.05422315905324357
dark-2,2d,2569.053,164.6164,141.77599855877824,22.840401441221758,334.06417136904423,0.06837129928545892
dark-2,2d,2570.981,160.8882,142.03297852732481,18.855221472675197,334.06417136904423,0.056441914723760166
dark-2,2d,2572.91,155.4566,142.2900917842367,13.166508215763315,334.06417136904423,0.03941311084575464
dark-2,2d,2574.838,147.8861,142.54707175278324,5.33902824721676,334.06417136904423,0.015982043884971667
dark-2,2d,2576.767,162.2216,142.80418500969515,19.41741499030485,334.06417136904423,0.058124805514848894
dark-2,2d,2578.695,169.337,143.0611649782417,26.275835021758297,334.06417136904423,0.07865505275251773
dark-2,2d,2580.624,162.0845,143.3182782351536,18.766221764846392,334.06417136904423,0.0561754997189302
dark-2,2d,2582.552,169.0396,143.57525820370014,25.464341796299863,334.06417136904423,0.07622589902994756
dark-2,2d,2584.48,178.4078,143.83223817224663,34.575561827753376,334.06417136904423,0.10349976079762647
dark-2,2d,2586.409,175.0386,144.0893514291586,30.949248570841405,334.06417136904423,0.0926446210738698
dark-2,2d,2588.337,173.9709,144.3463313977051,29.624568602294914,334.06417136904423,0.08867927524489999
dark-2,2d,2590.266,167.2439,144.60344465461705,22.640455345382946,334.06417136904423,0.06777277327466463
dark-2,2d,2592.194,172.274,144.86042462316354,27.413575376836462,334.06417136904423,0.0820608066542772
dark-2,2d,2594.123,175.6994,145.1175378800755,30.581862119924494,334.06417136904423,0.09154487293442908
dark-2,2d,2596.051,170.0239,145.374517848622,24.649382151378006,334.06417136904423,0.07378636879962674
dark-2,2d,2597.98,176.4858,145.63163110553396,30.854168894466056,334.06417136904423,0.09236000606716106
dark-2,2d,2599.908,175.5218,145.88861107408044,29.63318892591957,334.06417136904423,0.08870507963927526
dark-2,2d,2601.837,185.0996,146.14572433099238,38.95387566900763,334.06417136904423,0.11660596677988215
dark-2,2d,2603.765,186.771,146.4027042995389,40.36829570046109,334.06417136904423,0.12083994381985312
dark-2,2d,2605.694,187.4007,146.65981755645083,40.74088244354917,334.06417136904423,0.12195525870549669
dark-2,2d,2607.622,189.4986,146.91679752499735,42.58180247500266,334.06417136904423,0.12746593656091929
dark-2,2d,2609.551,183.2083,147.17391078190929,36.03438921809072,334.06417136904423,0.10786666846197987
dark-2,2d,2611.479,185.6134,147.4308907504558,38.18250924954421,334.06417136904423,0.11429693011694926
dark-2,2d,2613.407,191.8528,147.68787071900235,44.164929280997654,334.06417136904423,0.1322049266762229
dark-2,2d,2615.336,171.2163,147.94498397591423,23.271316024085763,334.06417136904423,0.06966121487592183
dark-2,2d,2617.264,191.2932,148.2019639444608,43.09123605553921,334.06417136904423,0.12899089381224263
dark-2,2d,2619.193,186.6828,148.45907720137274,38.22372279862725,334.06417136904423,0.11442030027338998
dark-2,2d,2621.121,212.0687,148.71605716991925,63.352642830080754,334.06417136904423,0.18964213543299865
dark-2,2d,2623.05,196.5793,148.9731704268312,47.6061295731688,334.06417136904423,0.14250594243037756
dark-2,2d,2624.978,212.8658,149.2301503953777,63.6356496046223,334.06417136904423,0.19048929833999864
dark-2,2d,2626.907,199.5108,149.48726365228964,50.02353634771035,334.06417136904423,0.14974229694464544
dark-2,2d,2628.835,199.5147,149.74424362083613,49.770456379163875,334.06417136904423,0.1489847180414386
dark-2,2d,2630.764,197.304,150.0013568777481,47.30264312225191,334.06417136904423,0.14159747490549107
dark-2,2d,2632.692,214.9546,150.25833684629458,64.69626315370542,334.06417136904423,0.19366417801876384
dark-2,2d,2634.621,228.7513,150.51545010320655,78.23584989679344,334.06417136904423,0.234194075875217
dark-2,2d,2636.549,225.1708,150.77243007175304,74.39836992824698,334.06417136904423,0.2227068219358918
dark-2,2d,2638.478,224.2657,151.029543328665,73.23615667133501,334.06417136904423,0.2192278099480182
dark-2,2d,2640.406,227.1524,151.2865232972115,75.86587670278851,334.06417136904423,0.22709971078873548
dark-2,2d,2642.334,223.1009,151.54350326575798,71.55739673424202,334.06417136904423,0.21420254809424566
dark-2,2d,2644.263,218.7638,151.80061652266994,66.96318347733006,334.06417136904423,0.20045006084581013
dark-2,2d,2646.191,228.5225,152.05759649121643,76.46490350878358,334.06417136904423,0.2288928597024312
dark-2,2d,2648.12,232.6887,152.3147097481284,80.37399025187162,334.06417136904423,0.2405944639991986
dark-2,2d,2650.048,241.1141,152.57168971667488,88.54241028332513,334.06417136904423,0.2650461135070704
dark-2,2d,2651.977,222.5611,152.82880297358685,69.73229702641316,334.06417136904423,0.20873922737850015
dark-2,2d,2653.905,223.7845,153.0857829421334,70.69871705786662,334.06417136904423,0.21163214471079866
dark-2,2d,2655.834,229.3043,153.34289619904527,75.96140380095474,334.06417136904423,0.2273856651243194
dark-2,2d,2657.762,234.719,153.59987616759184,81.11912383240815,334.06417136904423,0.24282497431547365
dark-2,2d,2659.691,239.6795,153.85698942450372,85.82251057549627,334.06417136904423,0.25690426550019707
dark-2,2d,2661.619,231.8888,154.1139693930503,77.7748306069497,334.06417136904423,0.23281404374559828
dark-2,2d,2663.548,230.2551,154.37108264996218,75.88401735003782,334.06417136904423,0.22715401367064875
dark-2,2d,2665.476,231.0714,154.62806261850875,76.44333738149126,334.06417136904423,0.22882830286233688
dark-2,2d,2667.405,246.4763,154.88517587542069,91.59112412457932,334.06417136904423,0.2741722458569124
dark-2,2d,2669.333,236.2923,155.14215584396717,81.15014415603284,334.06417136904423,0.24291783169523262
dark-2,2d,2671.261,232.0379,155.3991358125137,76.63876418748632,334.06417136904423,0.2294133006643884
dark-2,2d,2673.19,228.9853,155.65624906942563,73.32905093057437,334.06417136904423,0.21950588304654495
dark-2,2d,2675.118,236.6595,155.91322903797214,80.74627096202786,334.06417136904423,0.24170886279458745
dark-2,2d,2677.047,247.514,156.17034229488408,91.34365770511593,334.06417136904423,0.27343147075837604
dark-2,2d,2678.975,242.0753,156.42732226343057,85.64797773656943,334.06417136904423,0.2563818124690576
dark-2,2d,2680.904,233.2229,156.68443552034253,76.53846447965748,334.06417136904423,0.22911305982318178
dark-2,2d,2682.832,230.8587,156.94141548888902,73.91728451111098,334.06417136904423,0.22126672312145013
dark-2,2d,2684.761,227.0652,157.19852874580099,69.86667125419902,334.06417136904423,0.20914146814330642
dark-2,2d,2686.689,226.3076,157.45550871434747,68.85209128565253,334.06417136904423,0.20610438708074114
dark-2,2d,2688.618,227.9547,157.71262197125944,70.24207802874056,334.06417136904423,0.21026522461501385
dark-2,2d,2690.546,215.2803,157.96960193980593,57.310698060194085,334.06417136904423,0.17155595532836218
dark-2,2d,2692.475,214.8585,158.2267151967179,56.6317848032821,334.06417136904423,0.1695236713688771
dark-2,2d,2694.403,221.0939,158.48369516526438,62.61020483473561,334.06417136904423,0.18741969418076102
dark-2,2d,2696.332,205.0288,158.74080842217634,46.28799157782365,334.06417136904423,0.13856017958504388
dark-2,2d,2698.26,205.4759,158.9977883907229,46.47811160927711,334.06417136904423,0.1391292918926413
dark-2,2d,2700.188,204.062,159.25476835926938,44.807231640730635,334.06417136904423,0.13412761822707295
dark-2,2d,2702.117,205.1757,159.51188161618134,45.663818383818665,334.06417136904423,0.13669175654689816
dark-2,2d,2704.045,200.9468,159.76886158472783,41.177938415272166,334.06417136904423,0.12326355815566484
dark-2,2d,2705.974,198.2569,160.0259748416398,38.23092515836021,334.06417136904423,0.11444186008240345
dark-2,2d,2707.902,199.4746,160.28295481018628,39.19164518981373,334.06417136904423,0.11731771482467152
dark-2,2d,2709.831,201.9611,160.54006806709825,41.42103193290174,334.06417136904423,0.12399124324872147
dark-2,2d,2711.759,207.2934,160.79704803564474,46.496351964355256,334.06417136904423,0.13918389324364344
dark-2,2d,2713.688,215.5712,161.05416129255667,54.517038707443334,334.06417136904423,0.16319331248252236
dark-2,2d,2715.616,211.3131,161.3111412611032,50.0019587388968,334.06417136904423,0.14967770573534242
dark-2,2d,2717.545,191.5121,161.56825451801512,29.94384548198488,334.06417136904423,0.08963501042111337
dark-2,2d,2719.473,188.2222,161.82523448656164,26.396965513438346,334.06417136904423,0.07901764922966653
dark-2,2d,2721.402,202.2925,162.08234774347358,40.21015225652641,334.06417136904423,0.12036655140759119
dark-2,2d,2723.33,200.5738,162.33932771202007,38.23447228797994,334.06417136904423,0.11445247819090995
dark-2,2d,2725.259,192.8872,162.59644096893203,30.290759031067978,334.06417136904423,0.09067347422182984
dark-2,2d,2727.187,184.9648,162.85342093747852,22.11137906252148,334.06417136904423,0.06618901683441773
dark-2,2d,2729.115,185.653,163.11040090602503,22.542599093974957,334.06417136904423,0.06747984676594339
dark-2,2d,2731.044,191.0528,163.36751416293697,27.68528583706302,334.06417136904423,0.08287415475776597
dark-2,2d,2732.972,191.0769,163.62449413148354,27.45240586851645,334.06417136904423,0.08217704327887795
dark-2,2d,2734.901,182.1952,163.88160738839542,18.313592611604577,334.06417136904423,0.054820582933371075
dark-2,2d,2736.829,193.9252,164.13858735694197,29.78661264305802,334.06417136904423,0.08916434384743534
dark-2,2d,2738.758,199.5011,164.39570061385388,35.10539938614613,334.06417136904423,0.10508579606809981
dark-2,2d,2740.686,185.2115,164.65268058240042,20.55881941759958,334.06417136904423,0.06154152758539327
dark-2,2d,2742.615,190.4443,164.90979383931233,25.53450616068767,334.06417136904423,0.07643593162368625
dark-2,2d,2744.543,194.2117,165.16677380785887,29.044926192141133,334.06417136904423,0.08694415229598176
dark-2,2d,2746.472,185.4761,165.42388706477084,20.052212935229164,334.06417136904423,0.06002503307389188
dark-2,2d,2748.4,193.5595,165.68086703331733,27.878632966682687,334.06417136904423,0.08345292717992456
dark-2,2d,2750.329,180.5595,165.9379802902293,14.621519709770723,334.06417136904423,0.04376859586542783
dark-2,2d,2752.257,179.5495,166.19496025877578,13.354539741224215,334.06417136904423,0.03997597134255776
dark-2,2d,2754.186,187.3992,166.45207351568774,20.947126484312264,334.06417136904423,0.06270390026702909
dark-2,2d,2756.114,185.8489,166.70905348423423,19.139846515765754,334.06417136904423,0.0572939218154639
dark-2,2d,2758.042,180.38,166.96603345278072,13.413966547219275,334.06417136904423,0.040153861733351594
dark-2,2d,2759.971,175.1064,167.22314670969268,7.883253290307323,334.06417136904423,0.02359802087724819
dark-2,2d,2761.899,171.5031,167.48012667823917,4.022973321760816,334.06417136904423,0.012042516577800241
dark-2,2d,2763.828,183.5864,167.73723993515114,15.84916006484886,334.06417136904423,0.04744345973977594
dark-2,2d,2765.756,176.6257,167.99421990369763,8.631480096302369,334.06417136904423,0.025837790568588336
dark-2,2d,2767.685,178.596,168.25133316060956,10.344666839390442,334.06417136904423,0.030966106891967708
dark-2,2d,2769.613,170.8688,168.50831312915608,2.360486870843914,334.06417136904423,0.007065968377184212
dark-2,2d,2771.542,188.0731,168.76542638606801,19.307673613931996,334.06417136904423,0.05779630163512089
dark-2,2d,2773.47,185.1616,169.02240635461453,16.13919364538546,334.06417136904423,0.04831165694676166
dark-2,2d,2775.399,187.4028,169.27951961152647,18.123280388473546,334.06417136904423,0.05425089531212423
dark-2,2d,2777.327,191.1043,169.53649958007304,21.567800419926954,334.06417136904423,0.06456184849617044
dark-2,2d,2779.256,193.2808,169.79361283698492,23.48718716301508,334.06417136904423,0.07030741149750099
dark-2,2d,2781.184,195.7324,170.05059280553147,25.681807194468547,334.06417136904423,0.07687686796587828
dark-2,2d,2783.113,193.5078,170.30770606244337,23.20009393755663,334.06417136904423,0.06944801605775089
dark-2,2d,2785.041,183.4637,170.56468603098992,12.89901396901007,334.06417136904423,0.038612383711033746
dark-2,2d,2786.969,180.9185,170.82166599953644,10.09683400046356,334.06417136904423,0.030224234939907637
dark-2,2d,2788.898,178.1416,171.07877925644837,7.06282074355164,334.06417136904423,0.021142107860915343
dark-2,2d,2790.826,176.7158,171.33575922499486,5.380040775005142,334.06417136904423,0.016104812296861833
dark-2,2d,2792.755,196.7339,171.59287248190682,25.141027518093182,334.06417136904423,0.07525807815624629
dark-2,2d,2794.683,176.6856,171.8498524504533,4.8357475495466815,334.06417136904423,0.01447550489993906
dark-2,2d,2796.612,187.0211,172.10696570736528,14.914134292634714,334.06417136904423,0.04464451913988379
dark-2,2d,2798.54,189.4136,172.36394567591176,17.049654324088237,334.06417136904423,0.051037063490575
dark-2,2d,2800.469,178.0982,172.62105893282373,5.477141067176262,334.06417136904423,0.016395475889348237
dark-2,2d,2802.397,172.8608,172.87803890137022,-0.017238901370205895,334.06417136904423,-5.160356257170093e-05
dark-2,2d,2804.326,180.0649,173.13515215828218,6.929747841717813,334.06417136904423,0.020743762533164463
dark-2,2d,2806.254,192.6978,173.39213212682867,19.30566787317133,334.06417136904423,0.057790297576821414
dark-2,2d,2808.183,186.5612,173.6492453837406,12.911954616259408,334.06417136904423,0.03865112072134019
dark-2,2d,2810.111,170.6416,173.90622535228712,-3.264625352287112,334.06417136904423,-0.00977244982276368
dark-2,2d,2812.04,165.6766,174.16333860919906,-8.486738609199051,334.06417136904423,-0.02540451606773377
dark-2,2d,2813.968,173.2486,174.42031857774558,-1.1717185777455654,334.06417136904423,-0.0035074655655040463
dark-2,2d,2815.896,187.7728,174.67729854629212,13.095501453707868,334.06417136904423,0.039200556587797405
dark-2,2d,2817.825,189.6561,174.934411803204,14.72168819679601,334.06417136904423,0.04406844390544595
dark-2,2d,2819.753,183.7602,175.19139177175057,8.568808228249424,334.06417136904423,0.025650186289458053
dark-2,2d,2821.682,157.0262,175.44850502866245,-18.422305028662464,334.06417136904423,-0.05514600668837111
dark-2,2d,2823.61,158.969,175.70548499720903,-16.736484997209033,334.06417136904423,-0.050099610887993314
dark-2,2d,2825.539,176.4777,175.96259825412096,0.5151017458790363,334.06417136904423,0.0015419245463171745
dark-2,2d,2827.467,179.9051,176.21957822266748,3.685521777332525,334.06417136904423,0.011032376690468521
dark-2,2d,2829.396,191.1176,176.47669147957942,14.640908520420595,334.06417136904423,0.04382663504565603
dark-2,2d,2831.324,196.0751,176.7336714481259,19.34142855187409,334.06417136904423,0.05789734491014125
dark-2,2d,2833.253,181.4691,176.99078470503787,4.47831529496213,334.06417136904423,0.013405554018586709
dark-2,2d,2835.181,182.8806,177.24776467358436,5.632835326415631,334.06417136904423,0.016861536821896946
dark-2,2d,2837.11,181.588,177.50487793049632,4.083122069503673,334.06417136904423,0.012222568055623675
dark-2,2d,2839.038,200.8674,177.7618578990428,23.105542100957194,334.06417136904423,0.06916498110607694
dark-2,2d,2840.967,197.8856,178.01897115595477,19.866628844045238,334.06417136904423,0.059469498817035255
dark-2,2d,2842.895,187.6269,178.27595112450126,9.350948875498744,334.06417136904423,0.027991474922848435
dark-2,2d,2844.823,186.0624,178.53293109304775,7.529468906952246,334.06417136904423,0.022538989668049025
dark-2,2d,2846.752,186.5751,178.79004434995971,7.785055650040277,334.06417136904423,0.02330407244253693
dark-2,2d,2848.68,179.9168,179.0470243185062,0.8697756814937918,334.06417136904423,0.002603618574028226
dark-3,dg,1101.49,93.34438,80.69314812971803,12.651231870281975,301.86262849963015,0.041910560221261293
dark-3,dg,1103.418,92.4485,80.69210132667544,11.756398673324554,301.86262849963015,0.038946187978810894
dark-3,dg,1105.347,85.35115,80.69105398068524,4.660096019314764,301.86262849963015,0.015437803753572212
dark-3,dg,1107.275,80.00417,80.69000717764267,-0.6858371776426679,301.86262849963015,-0.002272017510254696
dark-3,dg,1109.203,80.724,80.6889603746001,0.035039625399903684,301.86262849963015,0.00011607805038359234
dark-3,dg,1111.132,85.50266,80.6879130286099,4.814746971390107,301.86262849963015,0.01595012604018323
dark-3,dg,1113.06,83.38947,80.68686622556733,2.7026037744326743,301.86262849963015,0.008953091635972374
dark-3,dg,1114.989,82.86355,80.68581887957711,2.177731120422891,301.86262849963015,0.0072143117922447925
dark-3,dg,1116.917,95.79253,80.68477207653454,15.107757923465456,301.86262849963015,0.050048454154648585
dark-3,dg,1118.846,101.2144,80.68372473054434,20.530675269455656,301.86262849963015,0.06801330582556964
dark-3,dg,1120.774,85.41817,80.68267792750177,4.735492072498232,301.86262849963015,0.015687573172059734
dark-3,dg,1122.703,88.59673,80.68163058151156,7.915099418488438,301.86262849963015,0.026220865622980344
dark-3,dg,1124.631,87.63918,80.68058377846899,6.95859622153101,301.86262849963015,0.023052195152867477
dark-3,dg,1126.56,82.14085,80.67953643247878,1.4613135675212163,301.86262849963015,0.004840988680130726
dark-3,dg,1128.488,75.99532,80.67848962943621,-4.6831696294362075,301.86262849963015,-0.015514241205389707
dark-3,dg,1130.417,82.99844,80.677442283446,2.320997716554004,301.86262849963015,0.0076889203810694565
dark-3,dg,1132.345,90.3103,80.67639548040343,9.63390451959657,301.86262849963015,0.03191486328559672
dark-3,dg,1134.274,95.71843,80.67534813441323,15.043081865586771,301.86262849963015,0.049834197563164734
dark-3,dg,1136.202,103.047,80.67430133137066,22.37269866862934,301.86262849963015,0.07411549677358206
dark-3,dg,1138.13,104.9369,80.67325452832809,24.263645471671907,301.86262849963015,0.08037975946963449
dark-3,dg,1140.059,92.83038,80.67220718233789,12.15817281766212,301.86262849963015,0.04027717136795891
dark-3,dg,1141.987,82.53437,80.6711603792953,1.8632096207046942,301.86262849963015,0.006172375924656659
dark-3,dg,1143.916,85.41204,80.6701130333051,4.741926966694905,301.86262849963015,0.01570889046538835
dark-3,dg,1145.844,91.11608,80.66906623026253,10.447013769737467,301.86262849963015,0.034608503283970665
dark-3,dg,1147.773,90.50443,80.66801888427233,9.836411115727671,301.86262849963015,0.032585720082735324
dark-3,dg,1149.701,90.92088,80.66697208122976,10.253907918770238,301.86262849963015,0.03396878894792636
dark-3,dg,1151.63,91.5509,80.66592473523954,10.884975264760456,301.86262849963015,0.03605936686784596
dark-3,dg,1153.558,89.70521,80.66487793219697,9.040332067803021,301.86262849963015,0.029948497144998847
dark-3,dg,1155.487,93.006,80.66383058620677,12.34216941379323,301.86262849963015,0.04088670888191233
dark-3,dg,1157.415,80.53146,80.6627837831642,-0.13132378316420557,301.86262849963015,-0.00043504485406800354
dark-3,dg,1159.344,83.80762,80.66173643717399,3.1458835628260147,301.86262849963015,0.010421573476856773
dark-3,dg,1161.272,98.96377,80.66068963413142,18.30308036586858,301.86262849963015,0.060633807029514444
dark-3,dg,1163.201,109.3406,80.65964228814121,28.68095771185878,301.86262849963015,0.09501327757733323
dark-3,dg,1165.129,106.968,80.65859548509864,26.30940451490136,301.86262849963015,0.08715687876193523
dark-3,dg,1167.057,102.863,80.65754868205607,22.205451317943925,301.86262849963015,0.07356144557646403
dark-3,dg,1168.986,105.1258,80.65650133606586,24.46929866393414,301.86262849963015,0.08106104020082142
dark-3,dg,1170.914,108.5692,80.65545453302329,27.913745466976707,301.86262849963015,0.09247168357911158
dark-3,dg,1172.843,108.1122,80.65440718703309,27.457792812966915,301.86262849963015,0.09096121951048523
dark-3,dg,1174.771,106.2049,80.65336038399052,25.551539616009478,301.86262849963015,0.08464625032588552
dark-3,dg,1176.7,95.08875,80.65231303800032,14.43643696199969,301.86262849963015,0.04782452545965748
dark-3,dg,1178.628,94.63788,80.65126623495775,13.98661376504225,301.86262849963015,0.04633436684282827
dark-3,dg,1180.557,90.12017,80.65021888896753,9.469951111032472,301.86262849963015,0.03137172414519035
dark-3,dg,1182.485,99.89838,80.64917208592496,19.249207914075043,301.86262849963015,0.06376810541189144
dark-3,dg,1184.414,100.0779,80.64812473993476,19.42977526006524,301.86262849963015,0.0643662826254395
dark-3,dg,1186.342,96.82702,80.64707793689219,16.179942063107816,301.86262849963015,0.05360034842182407
dark-3,dg,1188.271,114.1044,80.64603059090197,33.458369409098026,301.86262849963015,0.11083972062192197
dark-3,dg,1190.199,96.08857,80.6449837878594,15.443586212140602,301.86262849963015,0.0511609744104495
dark-3,dg,1192.128,111.0822,80.6439364418692,30.4382635581308,301.86262849963015,0.10083481916731568
dark-3,dg,1194.056,108.3471,80.64288963882663,27.704210361173367,301.86262849963015,0.0917775429799761
dark-3,dg,1195.984,105.2586,80.64184283578406,24.61675716421594,301.86262849963015,0.0815495355836872
dark-3,dg,1197.913,102.7649,80.64079548979385,22.124104510206152,301.86262849963015,0.07329196270558963
dark-3,dg,1199.841,101.5211,80.63974868675128,20.88135131324873,301.86262849963015,0.06917501320728847
dark-3,dg,1201.77,106.9986,80.63870134076107,26.359898659238922,301.86262849963015,0.08732415400428152
dark-3,dg,1203.698,116.5158,80.6376545377185,35.878145462281495,301.86262849963015,0.11885587043553307
dark-3,dg,1205.627,117.503,80.6366071917283,36.8663928082717,301.86262849963015,0.1221297018167218
dark-3,dg,1207.555,107.7705,80.63556038868572,27.13493961131428,301.86262849963015,0.08989168267097206
dark-3,dg,1209.484,110.9809,80.63451304269552,30.34638695730449,301.86262849963015,0.1005304535647137
dark-3,dg,1211.412,124.0699,80.63346623965295,43.43643376034706,301.86262849963015,0.14389470460865703
dark-3,dg,1213.341,105.8635,80.63241889366275,25.231081106337257,301.86262849963015,0.08358464653854351
dark-3,dg,1215.269,102.7819,80.63137209062018,22.150527909379818,301.86262849963015,0.07337949722188601
dark-3,dg,1217.198,119.5738,80.63032474462996,38.943475255370046,301.86262849963015,0.12901058819017658
dark-3,dg,1219.126,117.4569,80.62927794158739,36.827622058412615,301.86262849963015,0.12200126342720738
dark-3,dg,1221.055,106.2208,80.62823059559719,25.59256940440281,301.86262849963015,0.08478217237956027
dark-3,dg,1222.983,121.2357,80.62718379255462,40.608516207445376,301.86262849963015,0.13452647785280625
dark-3,dg,1224.911,130.306,80.62613698951205,49.67986301048796,301.86262849963015,0.16457771953227668
dark-3,dg,1226.84,122.9905,80.62508964352183,42.365410356478165,301.86262849963015,0.1403466555865165
dark-3,dg,1228.768,114.433,80.62404284047926,33.808957159520745,301.86262849963015,0.11200113550843929
dark-3,dg,1230.697,115.8634,80.62299549448906,35.24040450551094,301.86262849963015,0.11674318441030243
dark-3,dg,1232.625,124.853,80.62194869144649,44.2310513085535,301.86262849963015,0.1465270859410399
dark-3,dg,1234.554,130.1705,80.62090134545628,49.54959865454373,301.86262849963015,0.16414618431179678
dark-3,dg,1236.482,130.6323,80.6198545424137,50.01244545758628,301.86262849963015,0.16567948707717411
dark-3,dg,1238.411,132.8976,80.6188071964235,52.27879280357651,301.86262849963015,0.17318736361444145
dark-3,dg,1240.339,134.4004,80.61776039338093,53.78263960661906,301.86262849963015,0.17816925491551847
dark-3,dg,1242.268,128.746,80.61671304739073,48.12928695260928,301.86262849963015,0.15944102518363995
dark-3,dg,1244.196,137.9662,80.61566624434815,57.35053375565184,301.86262849963015,0.1899888503611904
dark-3,dg,1246.125,128.8062,80.61461889835795,48.19158110164204,301.86262849963015,0.15964739107047526
dark-3,dg,1248.053,121.9885,80.61357209531538,41.374927904684625,301.86262849963015,0.13706541982468465
dark-3,dg,1249.982,143.2489,80.61252474932517,62.63637525067482,301.86262849963015,0.20749960192820477
dark-3,dg,1251.91,135.4921,80.6114779462826,54.88062205371739,301.86262849963015,0.18180661291692365
dark-3,dg,1253.839,131.9812,80.61043060029239,51.37076939970761,301.86262849963015,0.1701792953140291
dark-3,dg,1255.767,138.7556,80.60938379724982,58.14621620275017,301.86262849963015,0.19262475945352542
dark-3,dg,1257.695,142.7145,80.60833699420725,62.10616300579274,301.86262849963015,0.20574313327384555
dark-3,dg,1259.624,152.3353,80.60728964821705,71.72801035178294,301.86262849963015,0.23761805397474312
dark-3,dg,1261.552,167.5554,80.60624284517448,86.94915715482551,301.86262849963015,0.2880421388596371
dark-3,dg,1263.481,169.6786,80.60519549918426,89.07340450081573,301.86262849963015,0.29507927146710333
dark-3,dg,1265.409,165.9238,80.60414869614169,85.31965130385831,301.86262849963015,0.2826439686420568
dark-3,dg,1267.338,161.4288,80.60310135015149,80.8256986498485,301.86262849963015,0.26775655884129274
dark-3,dg,1269.266,156.0109,80.60205454710892,75.40884545289107,301.86262849963015,0.2498117962720366
dark-3,dg,1271.195,163.6861,80.6010072011187,83.0850927988813,301.86262849963015,0.27524140106990125
dark-3,dg,1273.123,165.2287,80.59996039807613,84.62873960192387,301.86262849963015,0.2803551404245046
dark-3,dg,1275.052,173.3374,80.59891305208593,92.73848694791407,301.86262849963015,0.30722082892095304
dark-3,dg,1276.98,191.846,80.59786624904336,111.24813375095664,301.86262849963015,0.3685389420475842
dark-3,dg,1278.909,185.0188,80.59681890305316,104.42198109694684,301.86262849963015,0.34592550133139377
dark-3,dg,1280.837,177.5069,80.59577210001059,96.91112789998941,301.86262849963015,0.32104380850877057
dark-3,dg,1282.766,196.3442,80.59472475402038,115.74947524597962,301.86262849963015,0.3834508293434589
dark-3,dg,1284.694,203.7175,80.5936779509778,123.1238220490222,301.86262849963015,0.40788030853966095
dark-3,dg,1286.622,200.4369,80.59263114793524,119.84426885206477,301.86262849963015,0.39701591895537214
dark-3,dg,1288.551,206.4793,80.59158380194503,125.88771619805496,301.86262849963015,0.41703644079349556
dark-3,dg,1290.479,211.1497,80.59053699890246,130.55916300109755,301.86262849963015,0.4325118470279852
dark-3,dg,1292.408,216.0267,80.58948965291225,135.43721034708776,301.86262849963015,0.4486716723440103
dark-3,dg,1294.336,227.6342,80.58844284986968,147.04575715013033,301.86262849963015,0.4871280617975222
dark-3,dg,1296.265,240.7856,80.58739550387948,160.19820449612052,301.86262849963015,0.5306990311863558
dark-3,dg,1298.193,247.3929,80.58634870083691,166.8065512991631,301.86262849963015,0.5525909322669516
dark-3,dg,1300.122,258.161,80.58530135484669,177.5756986451533,301.86262849963015,0.5882665884404795
dark-3,dg,1302.05,276.0089,80.58425455180412,195.42464544819586,301.86262849963015,0.6473959576232714
dark-3,dg,1303.979,266.8893,80.58320720581392,186.30609279418607,301.86262849963015,0.6171883340451809
dark-3,dg,1305.907,269.7536,80.58216040277135,189.17143959722864,301.86262849963015,0.6266805551170122
dark-3,dg,1307.836,297.8611,80.58111305678115,217.2799869432189,301.86262849963015,0.719797571574797
dark-3,dg,1309.764,305.6774,80.58006625373856,225.09733374626143,301.86262849963015,0.7456946057386405
dark-3,dg,1311.693,315.7491,80.57901890774836,235.17008109225162,301.86262849963015,0.7790632522519751
dark-3,dg,1313.621,331.8393,80.5779721047058,251.2613278952942,301.86262849963015,0.8323697741060452
dark-3,dg,1315.549,334.2429,80.57692530166322,253.6659746983368,301.86262849963015,0.8403358042668326
dark-3,dg,1317.478,339.6049,80.57587795567302,259.02902204432695,301.86262849963015,0.8581023206873862
dark-3,dg,1319.406,349.6313,80.57483115263045,269.05646884736956,301.86262849963015,0.8913208971401347
dark-3,dg,1321.335,363.2584,80.57378380664024,282.6846161933598,301.86262849963015,0.936467748917472
dark-3,dg,1323.263,379.6555,80.57273700359767,299.0827629964024,301.86262849963015,0.9907909584003667
dark-3,dg,1325.192,387.8147,80.57168965760746,307.24301034239255,301.86262849963015,1.0178239415375958
dark-3,dg,1327.12,400.9902,80.5706428545649,320.41955714543514,301.86262849963015,1.061474746768223
dark-3,dg,1329.049,418.3858,80.56959550857468,337.8162044914253,301.86262849963015,1.1191057540660063
dark-3,dg,1330.977,420.7805,80.56854870553211,340.2119512944679,301.86262849963015,1.1270423006168342
dark-3,dg,1332.906,410.8119,80.56750135954191,330.2443986404581,301.86262849963015,1.0940221394145275
dark-3,dg,1334.834,409.2985,80.56645455649934,328.7320454435006,301.86262849963015,1.089012068428018
dark-3,dg,1336.763,413.8262,80.56540721050912,333.26079278949084,301.86262849963015,1.1040147448722661
